"Group","Response"
1,4.54238090548969
1,4.17490440898132
1,4.84963913370533
1,2.66055502632802
1,3.9058418776193
1,6.39379172721932
1,6.54121402842443
1,5.06861162750059
1,3.62745963227745
1,5.9725896832162
1,4.17855659247265
1,5.7839025733464
1,4.91449417552852
1,6.00556838358658
1,4.56499019428674
1,9.69910826351959
1,4.91431335774266
1,6.91731682114919
1,3.54868550254463
1,7.83790762165733
1,7.04026097208296
1,6.29229909603001
1,3.51734155378522
1,3.73033527450113
1,10.911927634205
1,3.89263712161876
1,1.91120844482608
1,5.30583362841387
1,3.18511358452704
1,2.97133033730852
1,4.9511226202302
1,4.74139578115969
1,3.88477962882668
1,3.36108393328326
1,5.51124683310067
1,5.23133671275709
1,6.04554954433817
1,4.78819786590528
1,5.7622242506014
1,4.71690313014452
1,8.56384739884348
1,3.57652724200451
1,3.77233048378971
1,4.43215532958505
1,7.09789248766228
1,4.73717202230226
1,5.3033439837362
1,5.67627978093692
1,3.83384197681159
1,4.04223731523627
1,8.19390587297906
1,4.92823681911899
1,11.9492327774076
1,5.63369861607452
1,7.69893267157181
1,4.52623012700956
1,3.38420448835554
1,5.0597380547108
1,6.70533914662907
1,5.54802376984015
1,5.75914983554748
1,5.57484294865075
1,6.26900901071444
1,7.22965608051127
1,2.54155100474934
1,8.04208185023304
1,6.43680592044419
1,6.17174409058991
1,3.29578191403067
1,9.14188556696046
1,3.54028185693298
1,7.51876412246677
1,12.8283700254623
1,8.66036301825685
1,4.63264123377489
1,6.77153904331385
1,5.16830121660035
1,7.35311577451801
1,5.46197695963318
1,5.39084586351335
1,5.39594313616359
1,2.13657904938264
1,5.38434568855338
1,2.46382322552435
1,2.75357639275975
1,2.73982610325495
1,7.91011968440399
1,4.55096787848405
1,6.29503800372823
1,6.98098370766392
1,10.5614501576845
1,4.86840116867084
1,4.12250812515431
1,4.18768624992977
1,3.1473763708442
1,9.23626310410629
1,4.4191447599729
1,3.95523377809515
1,9.78369189490177
1,7.2582772996645
1,5.24619959611003
1,7.0526068723624
1,7.44627833524593
1,3.65702570412014
1,5.36583460810693
1,6.24392741155107
1,3.29578772110094
1,5.64288660175157
1,5.55086260774328
1,8.29078172724016
1,4.06890995883519
1,2.70877052394198
1,11.2374858715143
1,7.295161861395
1,5.88749089962548
1,3.5694704277952
1,9.11362273208133
1,5.30747571440694
1,3.00534244329149
1,3.21119107275258
1,6.47097808466466
1,4.99178850680749
1,11.5200846060364
1,8.30879536784523
1,5.94476772328305
1,8.23046608339148
1,4.2148572534954
2,2.14491089540132
2,3.64878772230341
2,10.9436706600548
2,5.03351375207825
2,4.3249654251115
2,3.90350802165335
2,2.23519996636109
2,5.52591860690355
2,4.45603373301404
2,6.09781015210218
2,6.34523836940135
2,9.15138499101958
2,8.23921627702507
2,7.83350407113694
2,6.57040774922687
2,6.91200561131398
2,3.95904873972882
2,2.75276439605134
2,5.27896172408273
2,5.25356772850141
2,7.06556727135122
2,4.20723505802656
2,6.25210445787822
2,3.34678501472027
2,9.12722856460197
2,9.42979676702848
2,4.51123129543623
2,2.34477706653959
2,2.71833188069104
2,6.63361219758352
2,6.11783509534071
2,8.70576130475891
2,1.43808706661204
2,3.01156467771832
2,6.09228486522213
2,5.08554849080436
2,3.58054774178227
2,5.80121693118837
2,3.33556955087944
2,5.94285775703202
2,4.26637676346824
2,6.53052390008078
2,6.26224525195918
2,5.4442463201392
2,9.56447066717433
2,5.22151383159527
2,4.13131654814537
2,12.7798353218245
2,6.81921086976654
2,5.02064382376271
2,5.55580504573188
2,8.71499267105013
2,4.0093132611349
2,9.04573716881963
2,3.93580863041955
2,4.44635960850162
2,9.46012713491729
2,11.0800115312255
2,8.38751742970465
2,7.54403484993448
2,3.01095393512986
2,4.66938531877044
2,4.73191043760299
2,5.35767617439804
2,9.17456655242223
2,8.09650643025543
2,3.93560270170071
2,6.21618140465841
2,6.16697730260308
2,2.98373375833263
2,9.25433920729174
2,6.7994024257686
2,8.54816013312505
2,4.77097744061016
2,5.49459144307401
2,6.872787407047
2,5.14661545218876
2,5.80997253664521
2,9.81561502096963
2,6.01245709632827
2,10.6612321895087
2,5.22531375830246
2,4.66469458934536
2,10.4738193155683
2,6.69284529153983
2,8.61581020397463
2,4.5471181553576
2,8.49815391105488
2,3.81749945408702
2,4.5729772952246
2,6.78982411195684
2,4.42208041035219
2,5.6704707113437
2,4.43245698733952
2,3.93012711657409
2,5.96387495568429
2,6.63341589805059
2,5.50882183030235
2,7.27483420797322
2,4.75690647255888
2,6.35043550409719
2,4.30368281691239
2,3.7490287661327
2,4.80072156075028
2,10.6192788480368
2,6.6068445557212
2,4.59263561410694
2,4.0867408272369
2,3.65586338001629
2,6.197766871592
2,4.02773993084085
2,5.14347120904401
2,4.14586872037017
2,10.7084339928186
2,5.40165465359723
2,12.3897889671281
2,6.38682553917417
2,2.89290965127084
2,4.61824721128504
2,3.96607645211585
2,2.22516588062974
2,10.1781145376381
2,3.1340548470992
2,8.60507083990858
2,5.36594895622472
2,6.65985002128541
2,7.41440530507191
2,5.89884129554122
2,5.28921601095936
2,9.75172753096607
2,10.8995235240076
2,7.98443518422903
2,2.35472291456598
2,7.54230719918779
2,2.55278409715734
2,11.0622019678501
2,2.89551390030825
2,5.47264670555123
2,4.21295443889718
2,6.67496143222038
2,6.72387446029587
2,4.19455194270078
2,3.33016094375048
2,4.64634003068375
2,4.2505586377114
2,3.80871732267686
2,6.93023016265118
2,11.7772708920964
2,4.77884635964055
2,2.04914822466323
2,13.9963007166276
2,9.17913504776176
2,3.26910084308239
2,5.60906682188371
2,8.5475533593458
2,7.92228042504464
2,4.74780624322003
2,4.32446867180136
2,5.84548797739634
2,9.47917587692516
2,14.0299586909278
2,2.70242130103523
2,4.87917399584635
2,8.23418346657634
2,5.31260344406622
2,3.97067450300008
2,7.10921354537651
2,5.90779595599432
2,6.38698766731445
2,4.96110044246839
2,5.6075432979971
2,4.67440967175388
2,4.05142352116386
2,4.53290584863106
2,3.78942848643602
2,3.6780767885578
2,5.32714243487321
2,5.40112880923233
2,2.25431512890458
2,6.37451119640862
2,2.37218608366631
2,6.76614400478103
2,3.119180102028
2,4.35225012891573
2,8.11444865382677
2,10.0542944495452
2,4.79382641213989
2,2.49295556815651
2,5.54779647043311
2,5.03171595381436
2,7.170535344167
2,8.25944250993065
2,3.83618998228828
2,9.55167964880813
2,11.7700558236565
2,9.05989716726022
2,2.46911683887365
2,7.15648991431192
2,4.3680747941142
2,7.6848013187166
2,7.10431219079593
2,7.05000578907163
2,6.25482035158984
2,7.17420260626675
2,4.7034847000957
2,4.43145838328678
2,7.88398900208817
2,3.54934119219326
2,12.4694051937845
2,6.25743678354006
2,6.59197133984774
2,2.2798731124266
2,5.86379086042504
2,8.99538058502641
2,3.43745259601663
2,2.62502401716419
2,4.44584471456089
2,4.60060339112027
2,6.6457659730467
2,8.6088406704069
2,13.2842856188041
2,4.4076576514391
2,1.66416521255898
2,7.20090261165426
2,2.86674528319111
2,9.26033191111605
2,5.69831583914978
2,6.95207275251135
2,4.85560863078601
2,7.72233543754847
2,5.47332864874096
2,7.91752211450036
2,3.70036575728952
2,4.47874841121908
2,3.92430722344849
2,4.3634079760273
2,4.80864859953854
2,9.70865589627968
2,5.32716401147814
2,3.19932927303311
2,9.36437682921971
2,10.3430465962711
2,3.80328660070961
2,7.13627393129784
2,6.79727427082971
2,5.00003042721266
2,5.30943301674278
2,5.44635143044953
2,4.64253003358806
2,9.50958526398728
2,4.49870996912931
2,7.4408032280308
2,7.1787838490006
2,3.29845628236665
2,6.30994178239726
2,9.13389294181112
2,7.18560249526579
2,8.29521859463472
2,3.16529839750721
2,10.3692364338567
2,5.57086825228632
2,3.40240735534947
2,4.6105145307139
2,5.68125888105699
2,5.23023797804515
2,8.59079437933939
2,7.30769680656864
2,8.49235801706742
2,7.25179133970251
2,10.2924658276194
2,3.138886857847
2,4.38741933880399
2,5.84180364330218
2,9.78032600654495
2,7.35907091219167
2,11.9755376968515
2,7.77106102613918
2,3.24368474337199
2,3.62469249260901
2,4.56782827384086
2,5.71018221699293
2,5.43397052959406
2,7.6835142852039
2,4.65079557957927
2,7.16457672438206
2,4.91745334932327
2,6.97028141062661
2,7.32036250947899
2,6.34441104962474
2,4.35656600407299
2,9.12797398803172
2,6.08637131282098
2,3.18941872902484
2,4.42134809792944
2,8.1567486971163
2,4.19911649885337
2,5.14401306466763
2,6.07020398580272
2,7.17224666720861
2,7.75034347255082
2,10.4237954103338
2,4.25849631251781
2,4.00801157612336
2,9.24965683192857
2,3.91345688020897
2,7.80572100415742
2,3.23610839109356
2,6.59431199471777
2,3.94317347969383
2,5.30800145582498
2,8.93258817845735
2,5.6586453671617
2,7.49104615957378
2,5.24050048522809
2,12.8239448905445
2,11.7857464150607
2,4.86171449294706
2,8.96991824872599
2,6.03835464777596
2,2.40350453916599
2,5.97495380453794
2,2.86781734425821
2,2.37252723456285
2,7.65641946353888
2,3.90370386743377
2,2.76371604104883
2,2.65493973080242
2,7.01388114374661
2,3.16568163088366
2,7.93850497013513
2,7.57461613442167
2,3.51872473730089
2,6.90230270460774
2,4.83192176162035
2,6.6363466931394
2,8.60923149890689
2,3.53906268326479
2,5.36594450665017
2,2.92559143955139
2,2.95478743848285
2,5.62529371512744
2,4.84649639902387
2,3.19590353282145
2,6.08541881955675
2,9.50388320862754
2,5.15130359786875
2,5.83741360389575
2,6.10612690074902
2,7.57719991169889
2,10.1226158580325
2,6.80954694026124
2,3.44785372940594
2,6.27227940590156
2,4.45570916871535
2,3.20852545881395
2,7.27284698826476
2,8.19625856674518
2,2.4165155133655
2,9.73014542079004
2,6.62203852509399
2,4.15825004858756
2,6.25373574837925
2,3.40464019585088
2,6.75473164664808
2,4.02320441909001
2,3.90060136615941
2,4.76402775928563
2,5.91566654573043
2,6.43261084722265
2,5.31270374259434
2,5.25585033016661
2,6.90068721363985
2,6.53927706898967
2,5.34410665129526
2,5.86665325015558
2,6.66517372825207
2,5.60282722906926
2,3.93916720458848
2,2.11277762932213
2,2.25141247983477
2,10.1083914026137
2,4.85459599727922
2,8.15370331382601
2,4.71165582130264
2,5.04496297374072
2,8.78842601805419
2,2.51473421192065
2,2.17953964209388
2,3.84157788656937
2,10.7913884319786
2,4.55504740464782
2,5.83705354196905
2,3.82040277799514
2,7.2689462779237
2,8.71946074972852
2,2.53192903003003
2,8.59623017986687
2,9.6036445308617
2,3.55345265175379
2,4.25563082335593
2,5.6620858961675
2,8.21822450407616
2,6.42891115156617
2,2.44295724211603
2,3.09432626773457
2,12.3531288340009
2,3.92847473105603
2,10.7353493895087
2,2.24908058060157
2,8.70982698640447
2,3.28194977098272
2,3.19812841092201
2,3.60449184117578
2,6.13075438591518
2,3.77592105330119
2,2.14152149117358
2,4.58394035617612
2,4.82963161544421
2,9.40828714651344
2,3.61114317364043
2,9.08498010916749
2,9.41231411966963
2,5.25551683743689
2,5.14580712145955
2,3.30714963165108
2,5.51941068857528
2,5.9560181158322
2,5.79497149483345
2,9.30082012953688
2,8.76906702043691
2,8.1132797722566
2,5.2779314484212
2,5.32110077906537
2,6.13869552959951
2,11.0902970361251
2,12.4383650508024
2,3.76775176661194
2,7.26133617787715
2,11.0947544665646
2,4.88584736203715
2,5.87675408615871
2,5.26660848866022
2,4.07561874242182
2,3.79283628422536
2,7.16447389796668
2,3.87356001722722
2,5.43262441449001
2,7.23627107947274
2,13.0384518857861
2,3.1197379327283
2,2.65074558769059
2,3.89213125945911
2,7.53301167194544
2,7.42900750412737
2,10.9810162520008
2,5.86850986270123
2,14.8128440292735
2,5.39997563281094
2,4.49877390802921
2,7.0461430893479
2,10.507514455368
2,5.08304265370751
2,4.65762561230703
2,5.81877280452042
2,4.60872493273445
2,6.15038962928107
2,5.04857788392422
2,4.45645361812412
2,4.59105520314233
2,8.26413170372965
2,4.46175820655794
2,5.91504398836553
2,9.34547791118725
2,9.54291064412616
2,15.964354248937
2,5.43181934869126
2,4.80156929027949
2,5.55626433213723
2,7.53510323225611
2,2.31761005485992
2,3.9039974748685
2,7.60629863220388
2,4.70528788810461
2,10.9164926903718
2,5.72489170303075
2,7.83759803700246
2,4.62521024873889
2,5.57002627358631
2,3.67337263773251
2,8.79826721064536
2,4.23350236751197
2,6.45791227908164
2,6.23360712746794
2,5.42934383380613
2,2.84593325739035
2,4.37874169670655
2,5.28696858530785
2,4.68289273505077
2,7.12521695513467
2,4.06119684446609
